"Title","Description"
"Dogpool and Peterpool stopping Deadpool variants","Dogpool and Peterpool stopping Deadpool variants Copyright © I have no rights on the background music all of the images and ..."
"성대모사 한국 챔피언은 누규???","본 영상의 원본 출처는 SNL 하니 편입니다. 풀버전 시청을 원하시는 분은 SNL 하니 편을 검색해 주세요. #snl #성대모사 #정성호안 ..."
"Rank 30 Leon Guide",""
"Ranking SIDEMEN Chicken!",""
"회사로 야식 시켰는데 파혼한 전남친이 배달을 왔다면?","'책을 만들었는데, 로맨스가 따라왔다?' 책을 읽지 않는 세상에서 책을 만드는 사람들의 이야기를 담은 로맨틱 코미디 드라마 #shorts ..."
"수학시간 공감","김프로 #유백합 #KIMPRO Contact   DM : https://www.instagram.com/kimpro828/ E-mail : fm1778@naver.com."
"How to never be late⏰","애니메이션 #animation #memes."
"이스라엘 꼬마 친구가 추는 o ka ne ka se gu #춤추는곰돌 #춤추는곰돌의랜덤댄스 #dance #music #kpop #mamushi #댄스 #에버랜드 #랜덤플레이댄스","매주 토요일일요일 랜덤댄스 버스킹 을 진행하여서 재미난 챌린지 영상잉 올라갑니다^^ 구독과좋아요부탁드립니다^^ We do random ..."
"この曲を使わないわけにはいかない。 #漫画の描き方 #manga #art","TikTokで知ったのですが曲のタイトル見てびっくりしました。"
"Seungbin or Cha Eunwoo?",""
"I made Purple Lookie from Rainbow Friends but It’s kinito pet?! #roblox #rainbowfriends",""
"How noob play Rainbow friends Roblox #roblox #rainbowfriends #robloxnoob",""
"목줄없는 개에 물릴뻔한 미어캣","강아지 #재밌는동영상 #동물 #강아지 #재밌는동영상 #동물 #웃긴짤 #고슴도치 #반려동물 #웃긴짤 #고슴도치 #반려동물 #웃긴영상 ..."
"뭐야? 볼 때마다 기분 나쁘게 #이웃사람","이웃사람 #김윤진 #마동석 #김성균 #천호진 #김새론 #임하룡 #장영남."
"무언가 잘못된 MRI",""
"너 재능있어 계속해",""
"두바이 초콜릿 + 카드지갑","diy #fakefood."
"Barbell challenge #beatbox #tiktok",""
"이한위의 현명한 자녀 교육법 #아빠본색",""
"짬차이 보여주는 유격훈련 다음날 아침 #신병2 #군대",""
"회사에서 쓰면 인싸 되는 키보드","김블루 VIP멤버쉽 가입하기!! : https://www.youtube.com/channel/UCNzcxCN_Hh_lu5RCSFXKgGQ/join 》김블루 시청자 디코 ..."
"드디어 밝혀진 에스파의 비밀","아이즈원 #아이브 #르세라핌 #뉴진스 #에스파 #엔믹스 #아일릿 #유니스 #izone #ive #lesserafim #newjeans #aespa #nmixx #illit ..."
"층간소음 한 방에 해결하는 여자의 방법","shorts #스케치코미디 #개그 #드립 #웃긴영상 #snl 해당 영상은 '쿠팡플레이 snl' 유튜브 채널에서 원본으로 보실 수 있습니다."
"태안 사고를 대하는 노무현, 최고 의사 결정권자의 태도 #유시민 #노무현",""
"회전시키며 삶아야하는 킬바사파스타😆😁 #청담언니 #요리하는메이크업아티스트 #shorts",""
"다신 볼수 없는 임창정 미러전","shorts #권혁수 #임창정 풀버전은 아침먹고가 에서!"
"Emoji beatbox challenge #tiktok #beatbox",""
"대낮에 차량 30대를 부숴버린 남자",""
"뭐 이런 싸이클링 경기가 있냐?",""
"미래의 남편이 궁금하다면?","염정아 #남편 #사주 #동기부여 #자기계발 #마인드셋 #인생명언 #인생모토."
"무언가 잘못된 음주단속",""
"Count it ✔🎵 #beatbox #beatboxchallenge","Count it ✓   #beatbox #beatboxchallenge #beatpellahouse."
"에일리언을 연기한 농구선수",""
"&quot;태권도는 X밥이다&quot;","KTK #뚝배기사범 #하운표 #태권도 #극진가라데."
"How to drink juice for free #beatbox #tiktok",""
"깜빡이 좀 키고 들어와라 쫌! #불한당","불한당 #설경구 #임시완 #김희원 #전혜진 #이경영."
"양다리 걸린 남자가 맞는 말만 하는 이유","shorts #스캐치코미디 #개그 #드립 #웃긴영상 #너튜브 해당 영상은 '너튜브' 유튜브 채널에서 원본으로 보실 수 있습니다. ~ 어젯밤에 ..."
"평생 포수를 하면 생기는 무서운 직업병","구독, 좋아요, 알림 설정은 채널 성장에 큰힘이 됩니다!!! 영상의 NO CUT 풀버전은 멤버십을 가입하시면 보실 수 있습니다. 외인구단 ..."
"먹다 남은 밥 꿀팁🍚 #초간단#밥과자","원본 영상은 하단 링크를 눌러주세요 #쌀과자만들기#밥요리#간식만들기#식은밥처리."
"뱃살이 무섭게 빠지는 뱃살운동 #뱃살운동 #오운완 #뱃살빼기",""
"13인의 교수와 전공의, #슬의, #시즌1","슬기로운의사생활, #슬의, #시즌1, #제2화, #조정석, #유연석, #정경호, #김대명, #전미도, #김해숙."
"인간 인바디","맞췄게요 못 맞췄게요? 비즈니스 문의 : wnahrtk3@gmail.com 인스타그램 : https://www.instagram.com/top.physical/ #윤성빈 ..."
"인간 인바디","맞췄게요 못 맞췄게요? 비즈니스 문의 : wnahrtk3@gmail.com 인스타그램 : https://www.instagram.com/top.physical/ #윤성빈 ..."
"감스트에게 맨유 레전드 친분 자랑하기 #김종국 #감스트 #마선호",""
"대륙별 인스타그램 팔로워수 1등","군림보 채널을 찾아주셔서 감사합니다. 좋은하루 되세요!! ▷군림보 인스타 : https://bit.ly/2YgJDTj ▷군림보의 생방송 ..."
"LG전자 : 에어솔루션","LG전자 에어솔루션 ㅣ한랭지 히트펌프 연구소ㅣ ㅣ혹서지 중앙 냉방 칠러 플랜트ㅣ 극한의 기술을 전 지구적 솔루션으로 냉난방공조 ..."
"개같은 개발자","우주하마 UZUHAMA 개같은 개발자 우주하마 팬카페 https://cafe.naver.com/uzuhama 우주하마 치지직 ..."
"뽀뽀 안 해주면 서운해 ╯︿╰  #아빠본색 #이한위",""
"[Seoul &amp; Jin of BTS] Feel Soul Good - Episode3. FUN","Filled with K-Pop busking in Hongdae, refreshing Hangang River activities, and the stunning night view of Seoul from Seoul Sky!"
"메인 재료가 많아야 맛있다","무료 출연 및 촬영 문의 : mediatalk@mediatalk.co.kr 화질을 '2160p'로 올려보세요!! 영상이 즐거우셨다면 '구독과 좋아요' 부탁 ..."
"드디어 붙었다!! 태권도 vs 가라데 ㄷㄷ","KTK #뚝배기사범 #하운표 #태권도 #극진가라데."
"아이구아이구이거이거 살아가것나 이거 #남해 #고양이 #cat #길고양이 #어촌",""
"4k #beatbox #tiktok",""
"[한국농수산TV] 러 군 필사의 도주...추격자는 우크라 드론","러 군 필사의 도주...추격자는 우크라 드론."
"[한국농수산TV] 쿠팡 시흥 2캠프, 일용직 부부 함께 일하다....남편 사망","쿠팡 시흥 2캠프, 일용직 부부 함께 일하다....남편 사망."
"디스커스 인공부화에 도전했더니.. 이렇게 돼버렸네요 ㄷㄷ","복어 #돌돔 #동물 #생물 #물고기 #가재 #reef #구피 #열대어키우기 #문어 #새우 #octopus #animal #랍스터 #수초어항 #바다 #해양 ..."
"Of Course, But What Do You Hope to Find? - Hooray Kids Songs #nurseryrhymes #animalsong #kidsmusic","Sing along to the ""Baboon song"": https://youtube.com/watch?v=k1H6sWnrI2Y&si=EnSIkaIECMiOmarE For more funny kids songs, ..."
"얼굴이 입이 된다고?? 🧐 일러스트 밈 검증해 봄!! @atam_illust","顔が口になるらしい...?! #検証 #チャレンジ #イラスト."
"&quot;조용히 하세요 여당은 들어야 돼&quot; #shorts","국회 #본회의 #대정부질문 #박지원 국회티키타카! 콘텐츠왕국! 어른김장하! 지역소생연구소! 콘텐츠 왕국 More clips are ..."
"AH-1Z와 AV-8B의 탄약제거작업","구독하기: https://bit.ly/2Ocrvck #military #헬기 #전투기 AH-1Z와 AV-8B의 탄약제거작업 #shorts #military This video is not intended ..."
"태권도 개 무시했다 개박살난 극진가라데 사범","채널에 가입하여 혜택을 누려보세요. https://www.youtube.com/channel/UCKxLXXUTY6bt9Dxuu-pJ4Yw/join 태권도 개 무시했다 개 ..."
"투견 부부 거울 치료해주는 배우들의 지리는 연기력ㄷㄷ #shorts #이혼숙려캠프","shorts #이혼숙려캠프 #서장훈 #박하선 이혼을 고민 중인 부부들이 합숙을 통해 이혼 숙려기간과 조정 과정을 가상체험해 보며, 실제 ..."
"한국 최초의 라면 탄생기","군림보 채널을 찾아주셔서 감사합니다. 좋은하루 되세요!! ▷군림보 인스타 : https://bit.ly/2YgJDTj ▷군림보의 생방송 ..."
"56살 이한위의 처절한 자폭ㅋㅋㅋ #아빠본색",""
"충격, 뉴진스가 &#39;라이브 방송&#39; 키고 한 말","뉴진스 #라이브 #논란 #아이돌 #엔터테인먼트 #이슈 #shorts."
"&quot;안아죠잉..&quot; 주인에게 안기고 싶었던 댕댕이의 놀라운 행동",""
"아시아 콘서트 중에 한국에서 충격적인 경험을 한 세계적인 가수들",""
"훈련병 윤진영이 정신력을 발휘했던 이유 #푸른거탑 #군대","훈련병 윤진영이 정신력을 발휘했던 이유 #푸른거탑 #군대."
"Two Brits shocked by Southern-style Beans!","Check out our latest JOLLY merch at http://getjolly.store Click here to buy Josh's bestselling autobiography!"
"교수님이랑 반말하는 수업? #shorts / 스브스뉴스","[2021.12.18 업로드 영상] ✓ 뉴스에는 위아래가 없다, 스브스뉴스 - 비즈니스 문의 - 브랜디드 콘텐츠 기획/제작 문의: ..."
"M109A6 팔라딘의 내부모습","구독하기: https://bit.ly/2Ocrvck #military #팔라딘 #자주포 M109A6 팔라딘의 내부모습 #shorts #military This video is not intended ..."
"왕따였던 참가자의 연주에 모든 관중이 눈물 흘린 이유",""
"🚨Ｅｍｅｒｇｅｎｃｙ🚨 #IVE #아이브 #JANGWONYOUNG #장원영 #Shorts",""
"💛Dadada with #YENA #최예나 #예나 🤣 #LE_SSERAFIM #르세라핌 #KIMCHAEWON #김채원 #LE_SSERAFIM_CRAZY ⚡️ #shorts",""
"Hot Wheels in Real Life","Source: https://www.instagram.com/reel/C7MWnnZoUIm/?igsh=MXhzNTF5em9xbnVuMQ%3D%3D #shorts."
"시급5만원 주고 만드는 24시떡볶이","부산떡볶이맛집 #24시떡볶이 #떡볶퀸 #오떡24시."
"길에서 생활하는 아이들의 정체",""
"전교회장 무속정치 논란",""
"Count it ✔🎵 #beatbox #beatboxchallenge","Count it ✓   #beatbox #beatboxchallenge #beatpellahouse."
"14년 차 부부의 통화 #신랑수업 #김원효",""
"길 가다가 여친 발견 했을 때ㅋㅋㅋㅋㅋ",""
"&quot;이게 무슨 일이냥?..&quot; 집사가 갑자기 일으켜 세우자 냥냥이 반응","""이게 무슨 일이냥?.."" 집사가 갑자기 일으켜 세우자 냥냥이 반응."
"모이자. 꿈꾸자. LG전자 앰버서더❤","LG전자를 좋아하고, 응원하는 사람 모여라. 이제는 소통하며 꿈을 펼칠 시간! LG전자는 지금 영상 크리에이터 ❤LG전자 앰버서더❤ ..."
"🎤Dadada with #문성현 #한유진 #이서 ✨ #인기가요 #Inkigayo #LE_SSERAFIM #르세라핌 #HONGEUNCHAE #홍은채 #LE_SSERAFIM_CRAZY",""
"Almost at 60M Subscribers!🎉 Help Us Get There!🙏","김프로 #유백합 #KIMPRO Contact   DM : https://www.instagram.com/kimpro828/ E-mail : fm1778@naver.com."
"🕶️Act like #LEEJUNG #리정 🫦 #LE_SSERAFIM #르세라핌 #KIMCHAEWON #김채원 #LE_SSERAFIM_CRAZY ⚡️ #shorts",""
"환경보호에 진심인 남자가 사업을 하면 벌어지는 일",""
"LG전자 : 모빌리티 솔루션","LG전자 모빌리티 솔루션 공간의 한계를 깨고 당신의 삶이 나아가도록 이동의 수단을 넘어 나만의 엔터테인먼트 공간으로 ｜Personal ..."
"돈만 밝히는 줄 알았던 집주인의 반전 #식샤를합시다2","shorts #식샤를합시다2 #식샤를합시다 #윤두준 #서현진 #권율 #김지영 #김희원 #황석정 #조은지 #황승언 #이주승 #태인호."
"발가락으로 알아보는 타고난 성격",""
"마인크래프트 포션의 힘","shorts #마인크래프트 #minecraft."
"삼둥이 한명씩 예절교육 해보기",""
"여전히 핫한 급찐급빠 아랫뱃살 녹이는 운동 #뱃살운동 #오운완 #급찐급빠 #원더걸스 #유빈",""
"아낌없이 주는 돌",""
"&quot;불통령 추석 선물 싫어요&quot; &quot;받기 싫다는데 스토커처럼&quot; 야권 거부 인증 #JTBC #Shorts","대통령실이 올해 준비한 추석 선물을 사회 각계각층에 전달할 계획입니다. [화면출처 페이스북] 지금, 이슈의 현장을 실시간으로!"
"30년 전 명절 고속도로 체감하기","김블루 VIP멤버쉽 가입하기!! : https://www.youtube.com/channel/UCNzcxCN_Hh_lu5RCSFXKgGQ/join 》김블루 시청자 디코 ..."
"여동생만 유전자가 다르다는 확실한 증거ㅋㅋㅋㅋㅋㅋ","shorts."
"주인 죽나 확인하는 미어캣","재밌는동영상 #동물 #강아지 #재밌는동영상 #동물 #웃긴짤 #고슴도치 #반려동물 #웃긴짤 #고슴도치 #반려동물 #웃긴영상 #미어캣 ..."
"큰 오해를 사버린 남자",""
"일본 시골에 있는 죽음의 골목길","김블루 VIP멤버쉽 가입하기!! : https://www.youtube.com/channel/UCNzcxCN_Hh_lu5RCSFXKgGQ/join 》김블루 시청자 디코 ..."
"좌절하지 않던 상인에게 행복을 선물한 손님","shorts #선행 #감동이야기."
"천안에 대해 당신이 몰랐던 사실",""
"탱크 사고 싶은 사람?",""
"?? : 형수님 대단하시네 이혼 안 하는 거 보면ㅋㅋ #아내가뿔났다 #김수용",""
"필릭스의 #ChkChkBoom Challenge 🎯 w/ #SHINee #샤이니 #KEY #키 선배님!💎 #StrayKids #스트레이키즈 #ATE","필릭스의 #ChkChkBoom Challenge w/ #SHINee #샤이니 #KEY #키 선배님!   #StrayKids #스트레이키즈 #ATE Listen to ""ATE"" ..."
"거리의 엄마들이 함께울었다","거리의 엄마들이 함께울었다 출연 및 비즈니스·협찬 문의 creator@crayonuniverse.com Instagram: wonderman.official TikTok: ..."
"뛰는 시청자 위 나는 쿠빈 #shorts","쿠빈 아프리카 https://bj.afreecatv.com/kubin970515 쿠빈 멤버쉽 ..."
"한번 쓰면 절대 지워지지않는 펜? #메모 #필기 #그림","shorts #펜 #조각펜 회사에서 리뷰하는 사람은 처음이지? Music provided by 브금대통령 Track : Vinyl records ..."
"마시멜로우 구름에서 시원한 빗줄기가 내리는 구름 카페라떼 ☁️ #청담언니 #요리하는메이크업아티스트 #shorts",""
"cool emote tricks tsb  #roblox #tsb#thestrongestbattlegrounds",""
"My Bed is Different | Half-life","Half-life Animation #halflifememes #animation #halflifelore Crunchy crystals team Black Mesa Science Team half-life #memes ..."
"&quot;아저씨 믿고 뛰어!&quot;…초등생 살린 경찰의 기지 #JTBC #Shorts","불길과 연기가 가득한 건물 2층에 12살 초등학생이 갇히는 사고가 났습니다. 출동한 경찰관들이 어떻게든 받아주겠다며 뛰어내리라고 ..."
"모르면 당할 수 밖에 없는 사장님의 수법",""
"3억짜리 소나무 도난 사건","군림보 채널을 찾아주셔서 감사합니다. 좋은하루 되세요!! ▷군림보 인스타 : https://bit.ly/2YgJDTj ▷군림보의 생방송 ..."
"Do your homework! - POPPY PLAYTIME CHAPTER 3 | GH&#39;S ANIMATION","GH.S Twitter : https://twitter.com/GHSTUDI0 GH'STUDIO : GH'S, PP, ANIMATORNAM, JOO, MERGO, NOX, ANDARAM, ..."
"멧돼지 습격시 대처법은...",""
"남극에서는 여권 검사를 하지 않는 이유 #shorts #아는형님","shorts #아는형님 #강호동 #이수근 #서장훈."
"별놈들에게 저격당한 케이 ㅋㅋㅋ","별놈들 호영 레이블 보는 케이."
"요즘 미국 사람들이 창문을 다 열고 내리는 이유 #shorts #아는형님","shorts #아는형님 #강호동 #이수근 #서장훈."
"솔직히 외모 1짱은 아니었던 지효?!🙊 1짱을 향한 멤버들의 주접 파티💕 #Shorts | 런닝맨 | SBS","수유리는 어떤 동네길래 외모 1짱은 아니었던 송지효?! #유재석 #지석진 #김종국 #하하 #송지효 #양세찬 #지예은 #SBS일요예능 ..."
"Guess the Beat Challenge 🤔 #beatbox #beatboxchallenge","Guess the Beat Challenge #beatbox #beatboxchallenge #guessthebeat #guessthesound."
"#Supernova with #SHINee #KEY 💎#aespa #æspa #에스파 #KARINA #카리나 #WINTER #윈터 #shorts",""
"아이폰16프로 오늘나왔습니다^_^*","보겸TV."
"코카콜라 한 개로 100만원 버는 방법","공식 카페 : https://cafe.naver.com/physicalgallery □ 비즈니스 문의 : physicalgallery500@gmail.com □ 인스타그램 ..."
"귀뚜라미를 차마 먹지 못한 이유 ㅋㅋ","웃긴썰 #웃긴영상 #웃긴댓글 #유머글 #웃긴숏츠 #웃긴더빙 #웃참 #깃털유머 #유머글 #유머 #유머영상 ▭▭▭▭▭사용하시려면 ..."
"애 있는 집 통화 국룰ㅋㅋㅋ #신랑수업 #문세윤",""
"다시는 리트리버 안키우기로 맘 먹은 이유 ㅋㅋㅋ","뭉치- ♂ 2016년생 골든리트리버 • instagram- https://instagram.com/gaemungchi • goldenmungchi@gmail.com."
"Make my lunch with me #asmrfood #asmr #food #lunch #foodie #cheese #cooking #dumplings",""
"Make my lunch with me #asmrfood #asmr #food #lunch #foodie #cheese #cooking #dumplings",""
"물티슈로 땀닦으려다 &#39;아웃송&#39; 유세빈(Yu Se-bin)치어리더","직캠 #fancam #치어리더 #korean #cheerleader #yusebin 채널에 가입하여 혜택을 누려보세요."
"엄마 나 호르몬 맞고 싶어 #아이콘택트","아이콘택트 14화 #엄마 #아들 #커밍아웃."
"제로 콜라의 실체 ㄷㄷ",""
"7만원 주문제작 케이크 상태가ㅋㅋㅋ.jpg","Shorts 쇼츠 구독하기, 좋아요 한번씩 눌러주시면 너무 감사하겠습니다 ㅎ_ㅎ ▷ https://goo.gl/c21mgR ◁구독하기! 똘킹 유튜브 채널 ..."
"구락스 문도 피구","shorts * 리그오브레전드 프로게이머 프레이의 공식채널입니다. * 유튜브 영상은 공유하기로 퍼가셔도 됩니다. * 재밌게 보고 많이 퍼 ..."
"[켈로그] 강민경의 요즘 단백질⏰ 프로틴 딜라이트 카라멜&amp;피칸 (25s)","강민경의 요즘 단백질! NEW 켈로그 ""프로틴 딜라이트 카라멜&피칸"" 매일 단백질 챙겨 먹기 힘드시죠?! 삶은 계란 4개 분량의 단백질을 ..."
"대한민국 태권도 vs 중국 무술 쿵푸 ㄷㄷ","하운표 #태권도 #쿵푸 #AFC #격투기 #차도르."
"핵비싼 스웨덴 젤리 공짜로 먹어봤다",""
"아파트 계단 운동한다고 전기료 더 내라는 이웃",""
"Guess the Beat Challenge 🤔 #beatbox #beatboxchallenge","Guess the Beat Challenge #beatbox #beatboxchallenge #guessthebeat #guessthesound."
"광산의 괴물들 [Doors Floor 2: The Mines]","소맥거핀 #doors #doorsroblox #shorts."
"구독자 뒤통수 친 400만 유튜버 ㅎㄷㄷ",""
"요즘 무인 모텔 키오스크엔 이런 기능까지..","값진 여러분의 이야기를 담습니다. 소중한 추억을 영상으로 남겨보세요. 출연 및 제휴 문의 (contact us) tamgulife.story@gmail.com ..."
"하정우가 반해 만나고 싶다고 밝힌 여배우의 정체","하정우가 반해 만나고 싶다고 밝힌 여배우의 정체."
"[KB손해보험 다이렉트] KB다이렉트만 기억해ㅣ만기왔다이렉트 편","한 번 들으면 귀에 계속해서 맴도는 만기왔다이렉트~ 만기왔다이렉트♪ 자동차 운전자라면 누구에게나 찾아오는 만기! 만기오면 ..."
"이래도 되나 싶을 정도로 넣어야 사 먹는 맛이 납니다.","정통적인 순두부찌개 레시피입니다. 뚝딱이형 레시피는 블로그에서 글로 보실 수 있습니다. 블로그 링크는 유튜브 메인화면 상단을 ..."
"스웨디시 젤리가 널려있는 곳","스웨덴캔디 #asmr #vlog 맛은 있는데 돈 아깝...."
"또 나만 몰랐다 하겠지",""
"요아정, 직접 만들어먹어도 후회 없을겁니다.","shorts #쇼츠."
"제 얼굴을 뭘 그렇게 빤히 쳐다봐요?ㅋ #shorts #재벌집막내아들 #송중기 #이성민","shorts #재벌집막내아들 #송중기 #이성민 #윤제문 #박지현 #김신록 #김도현."
"쯔냥이 Run🏃‍♀️run away💖 #쯔위 #이사배 #TZUYU #TWICE #RISABAE",""
"하자 끝판왕 18억짜리 주택 ㅎㄷㄷ",""
"Finally new bike book kar hi li #minivlog #dailyminivlog #minivlogseries #newbike #harleydavidson","Finally new bike book kar hi li #minivlog #dailyminivlog #minivlogseries #newbike #harleydavidson."
"카페 알바를 그만둔 이유","더는 카페 알바를 괴롭히지 말아요."
"Vosotros que elegiríais?❤️",""
"총리의 고백(?) 국회 빵터트린 두 사람의 티키타카 #shorts","국회 #본회의 #대정부질문 #박지원 #한덕수."
"유행이 너무 빠른 1년 후",""
"틈만 나면 애정표현 하는 이한위 아내 #아빠본색",""
"Stop playing games! - POPPY PLAYTIME CHAPTER 3 | GH&#39;S ANIMATION","GH.S GH'STUDIO : GH'S, PP, JJINSTONE, JNEUK, ANBI, HYEON, ANDARAM, SEUNG-GU   GH'S Twitter ..."
"아이돌 가수에게 공예의 매운맛 보여주기",""
"😱 САМАЯ СЕКРЕТНАЯ ЕДА ДИСНЕЙЛЕНДА #настя",""
"아이폰16프로 1억5천만원주고사러 애플코리아 찾아갔습니다","보겸TV 애플 아이폰 Apple."
"눈치 빠른 고양이",""
"마약 중독보다 위험한 중독?!","김블루 VIP멤버쉽 가입하기!! : https://www.youtube.com/channel/UCNzcxCN_Hh_lu5RCSFXKgGQ/join 》김블루 시청자 디코 ..."
"예민해도 되는데 너무 착한 장애견 불독, 마중 나가서 돌아올 힘이 없어지자 #shorts","장애견이라도 괜찮아 하루아침에 다리를 잃은 개, 원두. 하반신 마비를 앓고 있어 가족의 도움 없이는 기본적인 배변 활동조차 할 수 ..."
"ハリネズミには恩人の男性","1分間、韓国の物語り、またはさまざまな世間話をします！ 今回のエピソードはハリネズミを偶然拾って育てることになったが、 ..."
"엄마도?","2024년 08월 22일 방송분 (https://www.youtube.com/live/3JP54k74peg?si=xo8WTndWN7PHY832)"
"황영조 박사는 무엇을 볼까요?","올림픽 골드메달리스트 황영조 국민체육진흥공단 감독이 아마추어들을 위해 온 오프라인 러닝 강의를 시작합니다! 황영조 박사는 ..."
"&#39;보이는 보험&#39; 맞춤상담 편 | 삼성화재 TVCF (15초)","삼성화재는 고객 맞춤형 상담 서비스로 필요한 순간 고객 가장 가까이에서 일상을 지킵니다. #삼성화재 #삼성화재광고 #보이는보험_ ..."
