"Title","Description"
"어릴 적 포경수술할 때 ㅋㅋㅋ | #고양이밈","어릴 적 포경수술할 때 ㅋㅋㅋ #고양이 #고양이밈 #해피캣 #일상 #공감 #수술 #돈까스 #장난감 #학생 #잼민 #추억 #cats #catshorts ..."
"흰긴수염고래 #고양이밈","shorts."
"이번 영상은 떡상 기원..,,🌀 #히트쳐라 #음원 #알고리즘 #아이브 #유행 #편집 #shorts (수연님 음원🎧)",""
"비틀쥬스 립 유행이요?? 결과는? Beetlejuice lips?!!!",""
"저처럼 유행 거스르는 연어 있나요🙌",""
"웃음참기 213편. 모델 서바이벌에서 살아남을 밈","웃음참기 #웃긴영상 #챌린지 #리액션 contact: bunggu26@naver.com."
"무조건 만나야 하는 여자 #고양이밈",""
"최근 하객룩으로 유행한다는 이 컬러는?","shorts 최근 하객룩으로 유행한다는 이 컬러는? ※허위사실, 비방, 욕설 등 부적절한 댓글은 통보 없이 삭제될 수 있습니다."
"짧게 볼 밈 V.20 #memes #유머 #funny #웃긴영상 #funnymemes",""
"🥞 꽃핀 허니파이 밈 🥞 HONEYPIE meme","honeypie #honeypiememe #animationmeme #trend #animationmeme #meme #originalcharacter ..."
"이게 다 라이즈 밈이야?","라이즈 #쇼타로 #은석 #성찬 #원빈 #승한 #소희 #앤톤."
"요즘 틱톡에서 유행하는 블러셔 올바르게 바르는 법 #makeuptutorial #makeup",""
"추석에 조심해야 하는 이유 #고양이밈",""
"요즘 유행하는 춤이라던데...","오늘은 최근 SNS를 통해 빠르게 확산하고 있는 한 영상을 가져왔는데요! 이게 분석을 해보니 내용이 생각보다 흥미로워서 콘텐츠로 ..."
"개노답 레전드 맘충 ㅋㅋㅋ | #고양이밈","개노답 레전드 맘충 ㅋㅋㅋ #고양이 #고양이밈 #해피캣 #일상 #공감 #무개념 #잼민이 #맘충 #레전드 #cats #catshorts #catmemes ..."
"【발로란트 밈】 제발 그러지 마..!","발로란트밈 #발로밈 #valorantmeme ☆ 평일 저녁 5시, 주말 2시 방송 중 ..."
"#뮤지컬 #최재림 유명한 뮤지컬은 다 하는 최재림이 보유한 밈 모음집","뮤지컬을 사랑하는 마음을 담아, 뮤지컬 플레이리스트 뮤꼬꼬   - 뮤지컬 시카고, All I care about 최재림 외 뮤지컬 시카고, ..."
"요즘 유행입니다 !! #trends #2gle #2글 #dancechallenge #댄스 #dance #shorts",""
"요즘 난리난 유행짤 손글씨😘 #희희언니 #할미챌린지","요즘 핫한 유행짤을 손글씨로 직접 써봤어요   기존에 똑같은 영상 있는데 전에 리믹스버전에 문제가 생겼는지 음원이 안나와서 인기 ..."
"요즘 유행 총집합한 할미챌린지,, 이중에 아는거 몇개?! 😮😮❤️",""
"땜빵으로 올리는 마인크래프트 밈 [마인크래프트] #shorts","shorts #minecraft #마인크래프트 #meme #스티브 #음악 #bgm #브금 #밈 #마크 #마크밈 #외국밈 #쇼츠 #영화 #마인크래프트영화."
"명절날 사촌 동생 놀러 왔을 때 ㅋㅋㅋ | #고양이밈","명절날 사촌 동생 놀러 왔을 때 ㅋㅋㅋ #고양이 #고양이밈 #해피캣 #일상 #공감 #사촌 #잼민 #명절 #설날 #추석 #연휴 #로블 #로블록 ..."
"남자로 태어나면 힘든 이유 #고양이밈",""
"여자들이 좋아하는 남자 특징 #고양이밈",""
"요즘 해외 SNS에서 핫한 파프리카 버거를 만들어볼게","파프리카버거 #위트앤미트 #유행 #자취브이로그 #일상브이로그."
"신창섭 밈 이후 큰일 났다는 넥슨 직원 근황.avi","버튜버,버츄얼,버츄얼유튜버,shorts 아프리카:https://bj.afreecatv.com/katojjing 카토팬카페 : https://cafe.naver.com/kato #버튜버 ..."
"진짜 유행하다가 잊혀져버린 그 치킨..","먹방 #치킨 #치킨먹방 #파닭 #파닭먹방."
"짧게 볼 밈 V.27","유머 #funny #웃긴영상 #funnymemes 출처 : www.urm.lol 디스코드 : 밈 커뮤니티."
"여친집에 숨게 된 이유","여친집에 숨게 된 이유 #shorts #썰 #밈 #커뮤니티 #레전드 #연애 #여친 #훈훈 #공감."
"민폐 이웃집 참교육 #고양이밈",""
"죽은 와이프가 보낸 문자","죽은 와이프가 보낸 문자 #shorts #썰 #밈 #커뮤니티 #레전드 #유머 #공감 #훈훈."
"옹졸... 다들 잘하던데 왜 전 이 모양인거죠? 😅 #art #그림 #그림쟁이 #유행 #실패",""
"웃음참기 216편. 새뱃돈으로 집을 살 밈","웃음참기 #웃긴영상 #챌린지 #리액션 contact: bunggu26@naver.com."
"결혼 준비할 때 생기는 일 ㅋㅋㅋ | #고양이밈","결혼 준비할 때 생기는 일 ㅋㅋㅋ #고양이 #고양이밈 #해피캣 #일상 #공감 #결혼 #결혼식 #커플 #예비신부 #예비신랑 #cats ..."
"[유행음식 퀴즈]이 음식의 이름은? #퀴즈 #테스트 #유행 #유행음식 feat. 클로바더빙","[유행음식 퀴즈]이 음식의 이름은? #퀴즈 #테스트 #유행 #유행음식 본 영상에는 클로바더빙(CLOVA Dubbing)의 AI 보이스가 사용 ..."
"【발로란트 밈】 현재 타격대들 비상사태;","발로란트밈 #발로밈 #valorantmeme ☆ 평일 저녁 5시, 주말 2시 방송 중 ..."
"죽은 와이프가 보낸 문자","죽은 와이프가 보낸 문자 #shorts #썰 #밈 #커뮤니티 #레전드 #유머 #공감 #훈훈."
"웃음참기 216편. 새뱃돈으로 집을 살 밈","웃음참기 #웃긴영상 #챌린지 #리액션 contact: bunggu26@naver.com."
"결혼 준비할 때 생기는 일 ㅋㅋㅋ | #고양이밈","결혼 준비할 때 생기는 일 ㅋㅋㅋ #고양이 #고양이밈 #해피캣 #일상 #공감 #결혼 #결혼식 #커플 #예비신부 #예비신랑 #cats ..."
"아이브 얼라이브 앨범깡💙#포카포장 #앨범깡 #앙찌고 #아이브 #다이브 #다이브로그 #포카계 #반택깡 #kpop #pop #ive #유행 #추천",""
"민폐 이웃집 참교육 #고양이밈",""
"우리팀 세이지 특.. #valorant #발로란트 #발로란트밈 #밈 #킹받는","운영 중인 서버 :: https://discord.gg/activation 인스타그램 :: https://www.instagram.com/activation1229/ 서버 외주 ..."
"오래가는 커플 특 ㅋㅋ","shorts #웃긴영상 #유머 #고양이 #해피캣 #밈 #meme #happycat."
"고양이 같은 여자친구 특징 #고양이밈",""
"세계적으로 유행 중인 &#39;물화장 챌린지&#39; 대반전 모음","shorts."
"스웨덴 캔디 유행할 때 킨조젤리 묵방하기#킨조젤리#젤리#젤리먹방#먹방#candy #asmr",""
"빨간 원을 따라 움직여보세요!  #구운감자 #애니메이션 #유행 #빨간원","원곡: https://youtu.be/-iM7KCEt5zs?si=I9kgf0luWu05v7Cf."
"요즘 유행하는 스웨디시 젤리","요리 #스웨덴캔디 #스웨디시젤리 #젤리 #스웨덴캔디만들기 #스웨디시젤리만들기 #shorts."
"요즘 유행하는 블아밈 [pile driver meme]","bluearchive #블아 #블루아카이브 #블루아카 #piledriver 시청해 주셔셔 감사합니다! 구독과 좋아요는 저에게 큰 기쁨을 안겨다줍니다 ..."
"테무 밈 해주세요",""
"밈이 된 여자 아이돌 TOP5","놀라운 화제성으로 재미있는 밈을 만들어낸 여자 아이돌은 누가있는지 함께 알아볼까요? 밝혀지지 않은 루머를 퍼트리는 댓글이나 ..."
"명절날 할머니 집 갈 때 특 ㅋㅋㅋ | #고양이밈","명절날 할머니 집 갈 때 특 ㅋㅋㅋ #고양이 #고양이밈 #해피캣 #일상 #공감 #할머니집 #먹방 #명절 #설날 #추석 #연휴 #휴게소 #cats ..."
"유행 따라가기가 왜 이랗게 힘드냐⁉️ #할미챌린지 #비타린 #두바이초콜렛 #요아정 #유행챌린지 #유행 #댄스챌린지 #최린 #shorts",""
"노래 추천좀요ㅜㅜ#이베#이베이드#아이스브레이크#쇄빙선#슈점#슈퍼점프#유행#호빈이#추천#카톡#임티홉","김밍유님 음원."
"요즘 틱톡에서 유행하는 블러셔 올바르게 바르는 법 #makeuptutorial #makeup",""
"평범한 시민이 조폭들을 개박살낸 사건 #고양이 #고양이밈",""
"피아노로 이것도 된다고?😱🫢 [요즘유행] 음원","쇼츠 #피아노 #오마이비키."
"당황스러운 미국 SNS 유행ㅋㅋㅋ 이해 가능? 불가능?",""
"외박 절대 안되는 여친 특징 #고양이밈",""
"유행한 음식들 칼로리..ㄷㄷ..","shorts."
"이게 요즘 유행이라구요?? 무슨 맛이길래..?!",""
"추석날 고속도로 공감 ㅋㅋㅋ #고양이밈 #추석",""
"우산 밟았더니 여친이 생김","우산 밟았더니 여친이 생김 #shorts #썰 #밈 #커뮤니티 #레전드 #연애 #공감 #여친."
"마인크래프트, 무슨 블럭이 더 무거울까요?","마인크래프트 #마크 #밈 #minecraft #minecraftmemes 맞춰보세용! 출처:@notvixios."
"미룬이는 바로 나 서윤지야 ⭐️(시청완료필수) #춤추는윤지 #춤추는곰돌 #춤추는곰돌의랜덤댄스 #dance #미룬이 #afstarz#랜덤플레이댄스 #randomdance #music","Mirun's Yoonji's up The reason why you burst out laughing is to the end #춤추는윤지 #dance #챌린지 #shorts #유행 #의상 ..."
"올 가을엔 체크 셔츠가 유행이래! #남자가을코디 #남자패션 #남자머리 #데일리 #데일리룩 #ootd #fyp #daily #dailylook",""
"유행 따라 가는 거 쉽지 않아요🫨😆🩷 #요아정 #원픽이엔티 #onepickent #마라탕후루￼ #할미챌린지 ￼￼ #두바이초콜릿￼ #shorts #trend",""
"우리 형이 입양아였다","우리 형이 입양아였다 #shorts #썰 #밈 #커뮤니티 #레전드 #유머 #감동 #훈훈."
"카리나한테 혼나는 윈터~ㅋㅋ #shorts #웃긴영상 #웃긴 #웃긴짤 #웃긴동영상 #유머 #개그 #웃짤 #밈 #funny #카리나 #윈터","카리나한테 혼나는 윈터~ ㅋㅋ 구독&좋아요 감사합니다. 출처는 영상 참고 부탁드립니다. #shorts #웃긴영상 #웃긴 #웃긴짤 #웃긴 ..."
"미룬이들~모여라~🤪#비타린 #최린 #미룬이 #미룬이챌린지 #유행 #유행챌린지 #dance #dancechallenge #shorts",""
"세로로 포포하기(희망편)☁️#세로로 포포 #앙찌고 #포카포장 #아이브 #다이브로그 #추천 #kpop #pop #포카계 #반택깡 #레이 #유행",""
"삐끼삐끼 틀리는 2가지","삐끼삐끼 #김희철 #우정잉 #유지애 #예능 #쇼츠 #유머 #밈 #유행 #댄스 #shorts #토크."
"라바삭 먹어본 사람?.. #요즘유행",""
"두바이 초콜릿 대신 이게 유행이라던데..이거 맞아요???",""
"여자친구 생리할 때 특징👺 #고양이밈 #커플공감 #커플특징",""
"조회수 잘 나와 #로블록스 #햄부자매 #떡상기원 #점프맵 #유행 #알고리즘 #편집 #캡컷 #음원 천올TV",""
"요즘 유행하는 신나는 챌린지 #dance",""
"X같은 파워밀 [브롤스타즈]","brawlstars #brawl #브롤스타즈 #브롤 #카브썬sun #병맛 #funny #shorts #short #meme #memes #brawlstarsmemes #밈 ..."
"아이브 포켓몬 콜라보 앨범깡!💛#앙찌고 #앨범깡 #아이브 #포켓몬 #포카깡 #다이브로그 #깡 #ive #추천 #kpop #ive #pop #포카계 #반택깡 #유행",""
"눈 감고 자막 쓰는 사람의 포포#알고리즘#포카계 #관리자님추천뜨게해주세요 #관리자님이거추천어때요 #알고리즘떠라 #유행#컨셉#자포자뜯#shorts#깡",""
"우연이 말아주는 나비정원컨셉ઇଓ˖°#포카포장#포장영상#포장계#알고리즘#포장#포카#추천#kpop#포포 #포장asmr#asmr#포토카드#포장풀기 #떡상기원#떡상드가자#추천떠라#유행#깡",""
"이게 최신유행 춤 맞아유? #유럽클럽춤 #춤챌린지 #유럽춤 #옴브리뉴 #옴브리뉴댄스",""
"ㅇㅏ니 유행따라가기가 왜이렇게 힘드냐!!!!!! #할미챌린지 👵🏻💦",""
"하츄핑 유행 따라가기가 왜케 힘드냐핑 #할미챌린지 #티니핑",""
"유행은 돌고 돈다! 90’s 추억 소환템 스쿠비두 #대신써봄","스쿠비두 기억나는 사람 손?! 제품 태그를 눌러 90's 레트로 스쿠비두를 만나보세요~! 라떼는 말이야~ 스쿠비두 만들면서 놀았다고 ..."
"유행의 중심, 켄달 제너가 가을맞이로 선택한 머리색","켄달제너 #kendalljenner #kendall #카다시안패밀리 #오렌지브라운 #레드브라운 #염색 #탈색 #백금발 #금발."
"첫번째 스킨 아시는분ᩚ ?#roblox#유행#추천","파이님 음원."
"발로란트 무조건 공감 ㅋㅋㅋ #발로란트 #발로란트밈","운영 중인 서버 :: https://discord.gg/activation 인스타그램 :: https://www.instagram.com/activation1229/ 서버 외주 ..."
"그래서 소개팅 할거지? #고양이밈 #shorts","서울시의원 인터뷰 전격 대공개 D-6! 김믹희 씨의 정체는.....? #서울시의회 #서울시의원 #시의원 #고양이밈 #밈 #shorts."
"주민의 탈출💀","마인크래프트#밈#shorts."
"인챈트 특","마인크래프트#밈#shorts."
"요즘 많이 보였던 춤! 이렇게 추는거 맞나요?!😆🫣 #dance #원픽이엔티 #onepickent #케이 #dancechallenge #댄스챌린지 #댄스 #shorts #유행",""
"[플레이브] 니가 사는 그 밈🏠 (관련짤모음/밈범벅)  #플레이브 #plave #밈",""
"일본에서 유행중인 우치다 이런 뜻이였어? #uchida #ginta #odakei",""
"🍂올가을, 완전 뜨고 있는 유행 1가지❗️","패션 #shorts #쇼츠 #드뮤어 #demure #verydemure #trend #가을코디 #가을 #유행."
"가벼운 유행보단 나만의 멋스러움이 좋을 때 #워싱아이템","비지니스 및 자막 관련 문의 mokdan2014@naver.com ✓온라인몰 : http://www.mokdan.com ✓공식 인스타그램 ..."
"요즘 유행하는 브라질 춤 ... 따라가기가... #ombrinho #옴브리뉴 #shorts #trends #dancechallenge #dance #2글 #2gle",""
"Every day I&#39;m shuffling!#브롤스타즈#brawlstars#밈#memes",""
"두바이~ 바이 바이~ 할미챌린지👵🏻#shorts #쇼츠 #유행 #할미챌린지 #challenge #grandma","shorts #쇼츠 #유행 #할미챌린지 #challenge #grandma #마라탕후루 #할머니 #챌린지 #웃긴 #재미있는 #코미디 #comedy #funny ..."
"요즘 유행하는 옴브리뉴 댄스😎 #형제 #dance",""
"나 d외계인 감자 이다   영상을만들었어 we정i 복하다 파란별😂너 의세상 작a별인사 해 #구운감자 #외계인 #유행 #애니메이션 #알수없는영상",""
"딸 남친 흉기로 공격한 엄마😱 #고양이 #고양이밈",""
"iphone ad: #meme #밈",""
"권태기 때문에 헤어질뻔 했다","권태기 때문에 헤어질뻔 했다 #shorts #썰 #밈 #커뮤니티 #레전드 #유머 #공감 #권태기 #연애."
"요즘 화장은 이렇게 하는게 유행?","본편이 궁금하다면? 햅삐김성은의 햅삐햅삐한 영상들을 재밌게 보셨다면 구독과 좋아요 한번씩 부탁드려요   #김성은 #부산여행 ..."
"다 해주셔야해요!!!음뤈:오뉴월 #유행 #구독 #roblox #편집 #로블 #음원 #로블계 #로블록스 #추천",""
"#삐끼삐끼챌린지 아웃송 요즘 #삼진아웃송 #삐끼삐끼 #이주은치어리더 #쇼츠 #유행 화장수정중 삐끼춤 #삐끼삐끼댄스 따라하기",""
"일본에서 유행하는 EDM 댄스 챌린지🤟","음원: UCHIDA 1 · GINTA & ODAKEi https://youtu.be/G_3iivm-cEE?si=hDCW9GC7d0eJoqT5 #일본유행EDM #EDM #일본댄스 ..."
"하 전 망했어요. #추천#유행#일진#아이브 #알고리즘 #포카포장 #포카깡#ive",""
"다시 보는 오만 하이라이트","다시 보는 오만 하이라이트 팔로우하고 제일 먼저 소식받자   케이머는 재밌고 다양한 컨텐츠를 만들기 위해 노력합니다. ✨✨케이 ..."
"그림그리는수의사✍️ #허니파이 #허니파이밈 #honeypie #honeypiememe #meme #jawny #drawing #shorts #fyp","상단영상 출처 : 길위에션!(SeanWayStudio)"
"우치다 엔터테이너 챌린지 이것도 유행..?","빌리 #츠키 #우아 #나나 #아일릿 #모카 #투어스 #도훈 #uchida1."
"슬립백 나라에 오신걸 환영해요ㅋㅋㅋ 뒤로 도전? #slickback #댄스챌린지 #reels #dance #shorts #춤추는윤지 #춤추는곰돌 #afstarz#챌린지 #랜덤댄스","Welcome to slipback country lol back challenge? #춤추는윤지 #dance #챌린지 #shorts #유행 #랜덤플레이댄스 #challenge ..."
"BRAWL STARS #브롤스타즈 #shorts #재밌는거 #브롤해외밈",""
"유행 따라가기가 왜  이렇게 힘드냐!?ㅎㅎ초6 형이 뒤에서 뭐하는지 아시는 분!댓글달기!#할미 #할미챌린지 #유행챌린지 #dance #Shorts",""
"유행 막차 탑승 ! ( 출처 : 해봄님 ) #아보카도송 #과카몰리노래",""
"&quot;개를 먹는다고?&quot; &quot;악수는 해리스&quot; SNS로 옮ᄀ� 간 밈 전쟁","저작권자(c) 연합뉴스경제TV, 무단 전재-재배포, AI 학습 및 활용 금지 #Shorts #미국대선 #대선토론 #TV토론 #트럼프해리스 #밈전쟁 ..."
"MZ 파일럿의 악세사리 #군사 #헬기 #밈",""
"순도 100% 조롱 #하리무 #유병재 #짤 #밈 #상황극",""
"물에 넣으면 산리오 인형으로 변한다?! 요즘 유행하는 산리오 동글이를 도와줘 뽑기!","제품 협찬을 받아 제작된 영상입니다! #산리오 #장난감 #리뷰 - ♥로나딩 유튜브 ..."
"생각없이 봐야함 ㅋㅋㅋ","shorts #숏츠 #밈 #memes #유머 이 콘텐츠는 인공지능 가상 연기자 서비스, 타입캐스트를 활용하여 제작되었습니다. 출연진:태민 ..."
"예전에 유행했던 띵띵땅땅 아는사람..?😆 @제2월드",""
"여친이 집에 놀러 올 때 최종편 #고양이밈",""
"[밈_패러디] 📣올 추석에는 우리 농축산물로 사랑을 전하세요~😘","추석선물 #과일 #소고기 #농산물 #농축산물 #축산물 #추석 #농사물소비촉진 #한복 #명절 #한가위 #추석과일 #명절음식 #농업인 ..."
"선물은 역쉬 용돈이지","용돈 #돈미새 #돈 #추석선물 #추석 #추석용돈 #병맛 #쇼츠 #공감 #상황극 #웃긴 #유머 #유머영상 #선물 #웃긴영상 #유행 #좋아요 ..."
"우리 애는 밤에 안 뛰어요 #웃긴영상모음 #웃긴동영상 #funny","shorts #웃긴영상 #코미디 #밈 #짤."
"요즘 유행이라는 프로미스나인 Supersonic 챌린지 | 이서연 &amp; 백지헌 파트 모음","프로미스나인 #fromis_9 #supersonic 프로미스나인 #백지헌 fromis_9 #JIHEON #プロミスナイン #ジホン 프로미스나인 #이서연 ..."
"비밀은 없다🥵 #고양이 #고양이밈 #유머",""
"I saw the Light","minecraft #memes #shorts #jesus #jesuslovesyou."
"💘#전유진💘 깜짝 놀라면서 요즘 유행하는 포즈 귀여워라 ㅎㅎ💘",""
"요즘 유행이라는 &#39;트꾸&#39;, 공항 검색대 분노 유발? #shorts / KBS","공항 보안 검색대 트레이에 소지품을 정렬하고 연출해 촬영하는 일명 '트레이 꾸미기'가 유행입니다. ▣ 제보 하기 ◇ 카카오톡 : 'KBS ..."
"[원피스밈 탐방] 로빈과 프랑키?? #shorts",""
"거북이도 유행 따라가기🐢⭐️ #아이돌지망생 #신인개발팀 #pocketlocket #유행",""
"닌텐도를 보세요#유행 너무 뒤처짐",""
"[메이플] PC방가면 재획을 하세요( #메이플스토리, #메이플,#고양이밈)","재밌게 시청 부탁드립니다."
"우리는 다양각색 미룬이랍니다👉👈 #춤추는윤지 #미룬이 #dance #삼촌 #조카 #춤추는곰돌 #춤추는곰돌의랜덤댄스 #afstarz #랜덤플레이댄스#randomdance #music","ulineun dayang-gagsaeg milun-ilabnida     #춤추는윤지 #dance #챌린지 #shorts #유행 #알고리즘 #랜덤플레이댄스 #challenge ..."
"섀도우로?? 2탄!!! 비틀쥬스 립 유행이요? 결과는? Black shadow?? Beetlejuice lips Ver 2",""
"비행기를 처음 조종한 헬기 파일럿 #항공 #군사 #밈",""
"유튜브 밈 ㅋㅋ",""
